DPA_PARROQ,DPA_DESPAR,altura_mean,pendiente_mean,distancia_rios,precipitaciones_mean,DPA_DESPRO,DPA_DESCAN,riesgo_inundacion,Densidad Poblacional,rango_altitudinal,riesgo_inundacion_cod,riesgo_predicho,probabilidad_riesgo_alto
140164,RIO BLANCO,2299.32824676149,89.9783100601448,1081.28812597853,111.919001220375,MORONA SANTIAGO,MORONA,Medio,14.0,3836,2,Bajo,0.14
140190,"ZONA EN ESTUDIO ""SINAI-CUCHAENTZA""",1131.4954324587,89.7473800458991,1888.05280958166,129.174129962921,MORONA SANTIAGO,MORONA,Nulo,31.0,130,3,Nulo,0.09
140250,GUALAQUIZA,1429.63572076861,89.9777332621368,1846.72994449996,121.914078069137,MORONA SANTIAGO,GUALAQUIZA,Alto,34.0,2441,0,Medio,0.23
140251,AMAZONAS,2442.90781605616,89.996718836422,127.862522807585,99.7023726711754,MORONA SANTIAGO,GUALAQUIZA,Nulo,1.0,2486,3,Bajo,0.04
140252,BERMEJOS,2408.62008442365,89.9988691180642,1338.8166116052,95.7847752398755,MORONA SANTIAGO,GUALAQUIZA,Nulo,2.0,2490,3,Bajo,0.04
140253,BOMBOIZA,1408.46498093379,89.9621326152819,3559.55847347332,113.321382219991,MORONA SANTIAGO,GUALAQUIZA,Alto,10.0,2654,0,Medio,0.22
140254,CHIGUINDA,2590.18762756,89.9981909483936,448.126005101617,91.6554380144392,MORONA SANTIAGO,GUALAQUIZA,Nulo,3.0,2692,3,Bajo,0.04
140255,EL ROSARIO,2131.33693312133,89.9975709193085,192.86114151209,103.109951259854,MORONA SANTIAGO,GUALAQUIZA,Alto,4.0,3215,0,Bajo,0.12
140256,NUEVA TARQUI,1521.43704615171,89.9917221312626,1314.96321812227,109.114779272745,MORONA SANTIAGO,GUALAQUIZA,Bajo,12.0,2169,1,Bajo,0.16
140257,SAN MIGUEL DE CUYES,2865.18487986222,89.9972786235043,1631.31038420834,88.2507175130582,MORONA SANTIAGO,GUALAQUIZA,Nulo,0.0,1960,3,Bajo,0.01
140258,EL IDEAL,1757.41622124768,89.9910962937836,187.34944447351,113.589327462112,MORONA SANTIAGO,GUALAQUIZA,Bajo,7.0,2429,1,Bajo,0.14
140350,GRAL. LEONIDAS PLAZA GUTIERREZ,2320.6874278742,89.9963713225414,1006.8803414935,100.078769700496,MORONA SANTIAGO,LIMON INDANZA,Nulo,16.0,3024,3,Bajo,0.08
140351,INDANZA,1274.11349501643,89.9968198790387,1045.14476262785,127.821709584382,MORONA SANTIAGO,LIMON INDANZA,Nulo,16.0,1717,3,Medio,0.18
140353,SAN ANTONIO,1148.42958450262,89.9965189556533,788.35767575935,119.179300857803,MORONA SANTIAGO,LIMON INDANZA,Nulo,2.0,2257,3,Medio,0.28
140356,SAN MIGUEL DE CONCHAY,1256.58312645974,89.9965106233919,70.00499246013,126.264154434204,MORONA SANTIAGO,LIMON INDANZA,Nulo,3.0,2052,3,Medio,0.22
140357,SANTA SUSANA DE CHIVIAZA,1072.72791218907,89.9911567151738,1073.72495328151,115.41627476469,MORONA SANTIAGO,LIMON INDANZA,Nulo,3.0,1640,3,Medio,0.22
140358,YUNGANZA,2104.35552406364,89.9958155695979,400.232602645811,105.750863929495,MORONA SANTIAGO,LIMON INDANZA,Nulo,4.0,3501,3,Bajo,0.15
140450,PALORA,886.707692429047,89.7329395816621,2349.55431701677,254.856419356828,MORONA SANTIAGO,PALORA,Nulo,56.0,212,3,Medio,0.16
140451,ARAPICOS,1130.34023548879,89.7869132633597,2136.63774653988,151.398379647391,MORONA SANTIAGO,PALORA,Nulo,5.0,1375,3,Medio,0.17
140452,CUMANDA,1868.4929095445,89.9830817405179,1529.41018185307,156.185763820156,MORONA SANTIAGO,PALORA,Nulo,0.0,3365,3,Bajo,0.19
140454,SANGAY,1081.35722923028,89.8667210941227,613.746059474533,177.381157829648,MORONA SANTIAGO,PALORA,Nulo,12.0,1244,3,Medio,0.19
140455,16 DE AGOSTO,845.085680134368,89.8436643974339,1541.46090825023,197.111002470318,MORONA SANTIAGO,PALORA,Bajo,15.0,293,1,Medio,0.15
140550,SANTIAGO DE MENDEZ,1721.41535099176,89.9969092743139,1383.21582293263,152.817667162981,MORONA SANTIAGO,SANTIAGO,Bajo,12.0,3289,1,Medio,0.23
140551,COPAL,2386.82077086739,89.9972472629901,466.470603603092,118.500871668863,MORONA SANTIAGO,SANTIAGO,Nulo,1.0,3354,3,Bajo,0.09
140552,CHUPIANZA,1363.81036750338,89.9909486582131,2002.10404295929,129.206012153625,MORONA SANTIAGO,SANTIAGO,Nulo,7.0,2370,3,Medio,0.22
140553,PATUCA,1102.46326707321,89.9924759752871,2148.44478012273,124.228880458925,MORONA SANTIAGO,SANTIAGO,Nulo,7.0,2113,3,Medio,0.27
140554,SAN LUIS DE EL ACHO,807.400238335623,89.9650683350848,3211.73002249546,129.609407382541,MORONA SANTIAGO,SANTIAGO,Nulo,10.0,1792,3,Alto,0.32
140556,TAYUZA,1004.6176273559,89.9835699201852,282.489404359447,142.688642257299,MORONA SANTIAGO,SANTIAGO,Bajo,17.0,1902,1,Alto,0.3
140557,SAN FRANCISCO DE CHINIMBIMI,1195.57450887875,89.9802762583664,138.51844983095,132.76993772299,MORONA SANTIAGO,SANTIAGO,Nulo,9.0,2049,3,Medio,0.25
140650,SUCUA,2121.4184657191,89.8979557695148,3004.60513985029,119.181036418974,MORONA SANTIAGO,SUCUA,Medio,23.0,3998,2,Medio,0.19
140651,ASUNCION,1860.5152462369,89.9940849934528,594.195596604236,134.038142776489,MORONA SANTIAGO,SUCUA,Medio,12.0,3060,2,Bajo,0.17
140652,HUAMBI,1196.15439644484,89.9587158263328,1897.84694373451,125.730771315725,MORONA SANTIAGO,SUCUA,Nulo,15.0,1615,3,Medio,0.19
140655,SANTA MARIANITA DE JESUS,1256.81815066817,89.9108103900073,1526.92587061919,121.327567545573,MORONA SANTIAGO,SUCUA,Nulo,24.0,1825,3,Medio,0.2
140750,HUAMBOYA,900.84999819113,89.8528897719554,4087.10829612008,142.975021864239,MORONA SANTIAGO,HUAMBOYA,Medio,22.0,473,2,Nulo,0.14
140751,CHIGUAZA,1081.0652532201,89.8932131749679,288.811960817826,131.299488500429,MORONA SANTIAGO,HUAMBOYA,Bajo,14.0,1443,1,Medio,0.21
140850,SAN JUAN BOSCO,1587.65778857479,89.9960593085407,571.637757157436,141.703544326056,MORONA SANTIAGO,SAN JUAN BOSCO,Bajo,20.0,2176,1,Bajo,0.16
140851,PAN DE AZUCAR,2314.06577256818,89.9969685866762,97.4905338831603,112.889044777292,MORONA SANTIAGO,SAN JUAN BOSCO,Nulo,1.0,3303,3,Bajo,0.09
140852,SAN CARLOS DE LIMON,1540.57980742071,89.9916546409655,4173.59288985546,108.253143926925,MORONA SANTIAGO,SAN JUAN BOSCO,Nulo,1.0,2496,3,Nulo,0.16
140853,SAN JACINTO DE WAKAMBEIS,1200.19822895551,89.9960096640278,1771.13203609099,111.983103984111,MORONA SANTIAGO,SAN JUAN BOSCO,Nulo,5.0,1113,3,Nulo,0.13
140854,SANTIAGO DE PANANZA,1237.57854858815,89.9974601919687,3721.02497914842,126.825702824005,MORONA SANTIAGO,SAN JUAN BOSCO,Nulo,5.0,1546,3,Nulo,0.15
140950,TAISHA,366.688723697611,89.7351100869585,885.733378941796,129.496772360067,MORONA SANTIAGO,TAISHA,Bajo,6.0,551,1,Alto,0.32
140951,HUASAGA,284.335584388729,88.4710847935145,2887.73099436713,116.763921366693,MORONA SANTIAGO,TAISHA,Nulo,2.0,141,3,Medio,0.26
140952,MACUMA,619.068757299425,89.8122137108235,3909.56099599024,124.761227579733,MORONA SANTIAGO,TAISHA,Bajo,6.0,1635,1,Alto,0.35
140953,TUUTINENTSA,262.70849221067,89.814397757933,1228.808821431,117.779171787741,MORONA SANTIAGO,TAISHA,Nulo,5.0,276,3,Alto,0.31
140954,PUMPUENTSA,275.843463237063,89.6646855297365,337.132879904856,117.103458811112,MORONA SANTIAGO,TAISHA,Nulo,3.0,148,3,Alto,0.3
141050,LOGRONO,826.523767422509,89.9193892574502,2897.6726908354,147.059067435887,MORONA SANTIAGO,LOGRONO,Medio,47.0,1025,2,Medio,0.25
141051,YAUPI,978.323338420995,89.9873141166181,73.3537506759358,137.293815601815,MORONA SANTIAGO,LOGRONO,Medio,3.0,2258,2,Alto,0.35
141052,SHIMPIS,1304.22296808396,89.9815256337064,1958.57450607463,128.237646041378,MORONA SANTIAGO,LOGRONO,Nulo,10.0,1676,3,Medio,0.16
141150,PABLO SEXTO,2634.14268446518,89.8254401899855,805.263270291679,111.641343154093,MORONA SANTIAGO,PABLO SEXTO,Bajo,2.0,4454,1,Bajo,0.11
141250,SANTIAGO,640.708457045046,89.5564736075887,7.14790003211103,137.218908938535,MORONA SANTIAGO,TIWINTZA,Alto,8.0,1615,0,Alto,0.39
141251,SAN JOSE DE MORONA,322.002581463484,89.5579542607908,2476.89813108715,129.538743271939,MORONA SANTIAGO,TIWINTZA,Alto,7.0,1088,0,Alto,0.4
141350,SEVILLA DON BOSCO,923.418312811869,89.938186544744,2472.90069238748,123.02989860367,MORONA SANTIAGO,SEVILLA DON BOSCO,Nulo,31.0,2067,3,Alto,0.35
150150,TENA,591.714979358229,89.866392657734,496.223889648481,263.198097229004,NAPO,TENA,Alto,486.0,316,0,Alto,0.72
150151,AHUANO,534.848387576229,89.1473320745738,1136.25963720827,174.723913904608,NAPO,TENA,Alto,17.0,1386,0,Alto,0.4
150153,CHONTAPUNTA,363.988542769243,89.0973235569718,4060.01048494499,178.662888222134,NAPO,TENA,Alto,9.0,383,0,Medio,0.27
150154,PANO,2793.66202933235,89.9800348535296,1447.68676310343,135.720811755841,NAPO,TENA,Medio,3.0,4265,2,Bajo,0.08
150155,PUERTO MISAHUALLI,738.18228320446,89.5918970424985,3746.69118282337,187.445234424006,NAPO,TENA,Alto,15.0,1345,0,Medio,0.28
150156,PUERTO NAPO,496.841122649787,89.7038171662132,1314.0725292394,218.767395946861,NAPO,TENA,Alto,32.0,524,0,Medio,0.3
150157,TALAG,2570.58503263381,89.9077223914604,264.434504217704,140.67253636419,NAPO,TENA,Medio,4.0,3810,2,Bajo,0.09
150158,SAN JUAN DE MUYUNA,1192.6180829519,89.9704481087166,181.420146478796,240.692607081214,NAPO,TENA,Alto,45.0,2012,0,Medio,0.29
150350,ARCHIDONA,3298.39146544761,89.9473617696402,1569.88655383504,130.168720684393,NAPO,ARCHIDONA,Alto,16.0,5188,0,Bajo,0.06
150352,COTUNDO,2111.80527652367,89.8010659429705,182.694812236863,179.531611261814,NAPO,ARCHIDONA,Bajo,4.0,5115,1,Alto,0.35
150354,SAN PABLO DE USHPAYACU,769.612550277576,89.936649166395,181.695291776989,221.912554591155,NAPO,ARCHIDONA,Medio,37.0,747,2,Medio,0.26
150356,HATUN SUMAKU,1511.12503669059,89.975223712242,201.6769657021,168.052653989581,NAPO,ARCHIDONA,Nulo,7.0,3170,3,Medio,0.29
150450,EL CHACO,2293.18197146777,89.9846709899362,384.114060645335,152.462529721467,NAPO,EL CHACO,Medio,98.0,2086,2,Bajo,0.07
150451,GONZALO DIAZ DE PINEDA,1386.36710504559,89.9813789751758,140.800271540427,165.233853393671,NAPO,EL CHACO,Nulo,0.0,3237,3,Alto,0.34
150452,LINARES,2190.27050130567,89.9895636878457,51.1623191925152,161.819134005267,NAPO,EL CHACO,Nulo,1.0,3008,3,Bajo,0.1
150453,OYACACHI,3362.32654211581,89.9682675637569,607.819992281401,108.738416115443,NAPO,EL CHACO,Nulo,1.0,4543,3,Bajo,0.03
150454,SANTA ROSA,2118.69415659894,89.990547540659,1407.20774301847,137.176269653811,NAPO,EL CHACO,Bajo,5.0,2463,1,Bajo,0.07
150455,SARDINAS,2823.57378721475,89.9921405205936,144.123933425485,151.723919766621,NAPO,EL CHACO,Nulo,5.0,2532,3,Bajo,0.02
150750,BAEZA,2747.57706232909,89.9941463541093,218.373010006645,137.360641956329,NAPO,QUIJOS,Bajo,14.0,2574,1,Bajo,0.03
150751,COSANGA,3140.92285596639,89.9902775617174,2076.79128634129,147.361496106884,NAPO,QUIJOS,Bajo,1.0,3878,1,Bajo,0.03
150752,CUYUJA,3418.02331283826,89.9167912988651,396.034815996354,113.609736558868,NAPO,QUIJOS,Bajo,2.0,3676,1,Bajo,0.02
150753,PAPALLACTA,3861.06058841631,89.4286900412875,827.227438167827,105.261861428447,NAPO,QUIJOS,Bajo,2.0,3048,1,Bajo,0.0
150754,SAN FRANCISCO DE BORJA,2425.7565296842,89.9833229900722,1529.13868015943,158.659267895842,NAPO,QUIJOS,Nulo,28.0,2166,3,Bajo,0.04
150756,SUMACO,2251.74268814875,89.9909976123375,567.089849577477,156.826299332736,NAPO,QUIJOS,Bajo,0.0,3549,1,Bajo,0.12
150950,CARLOS JULIO AROSEMENA TOLA,1088.72400782374,89.9574098679432,1527.82701361108,236.838030085005,NAPO,CARLOS JULIO AROSEMENA TOLA,Medio,9.0,2670,2,Alto,0.37
160150,PUYO,1017.90269075972,89.8694934146166,147.74978009167,290.594234317928,PASTAZA,PASTAZA,Alto,430.0,538,0,Alto,0.56
160152,CANELOS,596.876629605452,89.9646938149478,377.445426714658,177.669298409127,PASTAZA,PASTAZA,Medio,6.0,710,2,Medio,0.27
160154,DIEZ DE AGOSTO,966.848916452235,89.8932926384879,337.891021427022,244.928247477214,PASTAZA,PASTAZA,Bajo,15.0,456,1,Bajo,0.15
160155,FATIMA,1030.68106690221,89.9036319750177,3681.43033831657,229.826253430597,PASTAZA,PASTAZA,Bajo,23.0,484,1,Medio,0.12
160156,MONTALVO,320.901199935909,89.6654340366371,7200.24938100724,123.917622587824,PASTAZA,PASTAZA,Nulo,1.0,309,3,Nulo,0.22
160157,POMONA,914.184073512172,89.9379515694253,2130.0767254273,244.029279188676,PASTAZA,PASTAZA,Bajo,5.0,270,1,Bajo,0.13
160158,RIO CORRIENTES,291.613895049197,89.9327295121384,1785.23718489036,117.463522888595,PASTAZA,PASTAZA,Medio,0.0,179,2,Medio,0.28
160159,RIO TIGRE,230.934393755268,89.7735610300488,1615.26945712308,122.346029265729,PASTAZA,PASTAZA,Alto,0.0,228,0,Alto,0.31
160161,SARAYACU,463.314934588564,89.8642299243559,5263.41727055833,136.695009628487,PASTAZA,PASTAZA,Alto,1.0,514,0,Nulo,0.23
160162,SIMON BOLIVAR,794.246311552648,89.9573635653296,427.37403660759,179.309730694924,PASTAZA,PASTAZA,Nulo,7.0,585,3,Medio,0.2
160163,TARQUI,921.42679822095,89.8719920181642,1858.64518627713,279.926934856258,PASTAZA,PASTAZA,Medio,153.0,308,2,Medio,0.25
160164,TENIENTE HUGO ORTIZ,1003.37965609546,89.9355240556301,1955.89276401703,202.582836016487,PASTAZA,PASTAZA,Bajo,11.0,388,1,Bajo,0.12
160165,VERACRUZ,856.133730267539,89.9515207419295,2877.6607281736,272.849763499747,PASTAZA,PASTAZA,Nulo,14.0,647,3,Medio,0.18
160166,EL TRIUNFO,871.474910631537,89.9554062903436,4642.77464233895,199.365210498553,PASTAZA,PASTAZA,Nulo,6.0,676,3,Nulo,0.15
160167,SHUAR PASTAZA,585.832372057787,89.75828950855,49.91974139959,134.624168155601,PASTAZA,PASTAZA,Nulo,31.0,632,3,Medio,0.29
160250,MERA,1471.27494751,89.9655476733748,315.217656735929,184.734990538544,PASTAZA,MERA,Bajo,5.0,2831,1,Medio,0.26
160251,MADRE TIERRA,886.756813986696,89.7292716351571,929.643669526739,243.862232753209,PASTAZA,MERA,Alto,27.0,357,0,Medio,0.17
160252,SHELL,1093.33377774292,89.7828170717132,194.022214442883,294.681596755981,PASTAZA,MERA,Alto,391.0,413,0,Alto,0.47
160350,SANTA CLARA,790.886792379061,89.9552287786435,2620.8640409485,226.016700592041,PASTAZA,SANTA CLARA,Medio,15.0,680,2,Medio,0.2
160351,SAN JOSE,952.539586104749,89.9625390893233,2988.53720743742,200.635674771396,PASTAZA,SANTA CLARA,Nulo,13.0,470,3,Medio,0.13
160450,ARAJUNO,599.806709495983,89.9622258667416,2853.79934867675,180.780164029357,PASTAZA,ARAJUNO,Alto,9.0,809,0,Medio,0.26
160451,CURARAY,300.688780033735,89.8250311991806,1214.22980312503,137.939023036493,PASTAZA,ARAJUNO,Alto,0.0,698,0,Alto,0.36
170150,QUITO,3097.7615611539,89.9523289942072,581.111945162207,99.0669195394258,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,Nulo,4.878,2338,3,Bajo,0.01
170151,ALANGASI,2582.72460671975,89.9505923585984,37.360939505292,102.131115457286,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,Nulo,1.18,804,3,Bajo,0.01
170152,AMAGUANA,2797.40357209114,89.9557962729473,218.653759611868,109.937682585283,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,Nulo,767.0,1515,3,Medio,0.35
170153,ATAHUALPA,2724.38744248985,89.9909160649115,379.401890738473,96.9443598964758,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,Nulo,21.0,1996,3,Bajo,0.02
170154,CALACALI,2494.90181982253,89.9896664151334,997.433703950439,85.8682832098627,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,Nulo,26.0,2481,3,Bajo,0.04
170155,CALDERON,2516.99490298644,89.9161544951084,978.252086261966,62.2253528888409,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,Nulo,3.211,1079,3,Nulo,0.01
170156,CONOCOTO,2628.4407911527,89.9362106488746,72.5139947447222,106.32324458531,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,Nulo,2.859,672,3,Bajo,0.01
170157,CUMBAYA,2388.26364049024,89.5846743316581,120.421599718961,87.3995854695638,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,Nulo,1.996,451,3,Nulo,0.01
170158,CHAVEZPAMBA,2097.34102946044,89.990539762288,1104.95554515712,76.3948867797852,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,Nulo,50.0,1307,3,Nulo,0.04
170159,CHECA,3291.72228908478,89.9817010871885,113.481882281342,74.3872585565272,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,Nulo,131.0,2265,3,Bajo,0.02
170160,EL QUINCHE,3048.68220333664,89.9509591754948,129.954961967399,62.8994838169643,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,Nulo,243.0,2161,3,Nulo,0.04
170161,GUALEA,1356.95461545715,89.9892700315927,286.715926980255,131.552966197332,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,Nulo,14.0,1331,3,Bajo,0.13
170162,GUANGOPOLO,2544.43891952519,89.9894433596032,275.161010533683,92.434757232666,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,Nulo,426.0,869,3,Medio,0.11
170163,GUAYLLABAMBA,2194.56049496659,89.9524029025635,14.9244247594907,56.3583068847656,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,Nulo,371.0,857,3,Medio,0.14
170164,LA MERCED,2639.72045892556,89.9574311473978,26.2558771799673,94.1257318567347,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,Nulo,362.0,687,3,Medio,0.06
170165,LLANO CHICO,2595.37895269416,89.8557353657829,62.7797795308358,76.5703188578288,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,Nulo,2.002,503,3,Nulo,0.01
170166,LLOA,2753.12647843498,89.994944903467,135.841672993444,147.335335501161,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,Nulo,4.0,3523,3,Bajo,0.05
170168,NANEGAL,1662.78369449296,89.9947647099208,477.026098679349,126.706230239489,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,Nulo,12.0,2234,3,Bajo,0.14
170169,NANEGALITO,1761.54575532908,89.9891089066374,1810.40748573982,151.498377033308,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,Nulo,22.0,1351,3,Bajo,0.07
170170,NAYON,2449.80899419729,89.9768950025574,6.27401080405331,83.085508619036,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,Nulo,1.247,760,3,Bajo,0.01
170171,NONO,2798.01549004882,89.9969560727092,174.556261479717,101.135109521061,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,Nulo,14.0,3219,3,Bajo,0.04
170172,PACTO,1063.19088824649,89.9908938258048,992.553904596544,141.920161756104,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,Nulo,11.0,1436,3,Medio,0.21
170174,PERUCHO,1989.61772397094,89.9981426780276,1284.22668466887,60.0305001395089,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,Nulo,72.0,1059,3,Nulo,0.05
170175,PIFO,3557.28763813833,89.6323386110987,903.101098982219,90.8711873026728,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,Nulo,91.0,2162,3,Bajo,0.01
170176,PINTAG,3644.5874415004,89.9232689402192,797.62333042072,105.853278327534,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,Nulo,48.0,2332,3,Bajo,0.01
170177,POMASQUI,2674.6021194605,89.901828635405,58.9403622493592,64.8089659554618,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,Nulo,1.556,1151,3,Bajo,0.01
170178,PUELLARO,2424.50601747685,89.9921414946831,2497.17426263649,71.4114424495374,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,Nulo,71.0,1899,3,Nulo,0.04
170179,PUEMBO,2372.25470623501,89.8821697068157,187.91700357544,71.497140045166,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,Nulo,560.0,528,3,Medio,0.19
170180,SAN ANTONIO,2387.36164318168,89.9832659278808,0.183925938850245,65.8523553827757,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,Nulo,448.0,2037,3,Medio,0.27
170181,SAN JOSE DE MINAS,2184.67951148154,89.9944751726112,880.613341505627,109.303908826899,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,Nulo,19.0,2760,3,Bajo,0.09
170183,TABABELA,2373.5448480078,89.853319161585,19.8816606321655,68.9374306088402,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,Nulo,152.0,589,3,Nulo,0.03
170184,TUMBACO,2470.10799593673,89.9264058498526,48.0754902689505,77.6512032261601,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,Nulo,1.207,1108,3,Bajo,0.02
170185,YARUQUI,3013.34880506917,89.9509673519401,235.478358997209,76.2855727632167,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,Nulo,364.0,2239,3,Medio,0.09
170186,ZAMBIZA,2405.33241310077,89.962802198125,119.733427857075,76.6410609654018,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,Nulo,814.0,669,3,Medio,0.41
170250,CAYAMBE,3305.69389860714,89.9008755538319,290.531826420991,84.174204918646,PICHINCHA,CAYAMBE,Medio,193.0,2129,2,Nulo,0.02
170251,ASCAZUBI,2947.30335780876,89.9890620990073,309.469003102512,59.709095954895,PICHINCHA,CAYAMBE,Nulo,227.0,1404,3,Nulo,0.03
170252,CANGAHUA,3505.32272887044,89.979565235661,1266.97783134373,77.5563205202719,PICHINCHA,CAYAMBE,Medio,54.0,1923,2,Nulo,0.01
170253,OLMEDO,3593.01459598235,89.9799715465019,62.5578767668678,94.1910422691932,PICHINCHA,CAYAMBE,Nulo,16.0,3657,3,Bajo,0.01
170254,OTON,2743.18018897392,89.9939443167347,126.184779697873,66.6902740115211,PICHINCHA,CAYAMBE,Nulo,130.0,1150,3,Nulo,0.02
170255,SANTA ROSA DE CUZUBAMBA,2655.90135935866,89.9854615335475,209.103818445129,64.2021313985189,PICHINCHA,CAYAMBE,Nulo,275.0,1542,3,Medio,0.07
170256,SAN JOSE DE AYORA,3351.34305103978,89.9566473581192,816.351223392585,84.6794700972531,PICHINCHA,CAYAMBE,Nulo,110.0,2352,3,Bajo,0.01
170257,JUAN MONTALVO,3773.41079470258,89.9791253513117,222.246521872881,100.011275460379,PICHINCHA,CAYAMBE,Medio,31.0,3157,2,Bajo,0.01
170350,MACHACHI,3640.16261928664,89.9502659139512,1573.27804947012,101.568881798975,PICHINCHA,MEJIA,Alto,84.0,2111,0,Nulo,0.01
170351,ALOAG,3144.43946885343,89.978543746076,1369.37140375064,105.150262821616,PICHINCHA,MEJIA,Alto,49.0,2860,0,Bajo,0.02
170352,ALOASI,3345.49200805715,89.9418316723006,3017.18789591604,97.6419493477299,PICHINCHA,MEJIA,Alto,191.0,1869,0,Nulo,0.01
170353,CUTUGLAHUA,3306.63651021665,89.9618021266161,268.23324954733,119.210081834059,PICHINCHA,MEJIA,Medio,783.0,1557,2,Medio,0.21
170354,EL CHAUPI,3691.27926487149,89.9792659988222,414.626390244517,95.8184707904684,PICHINCHA,MEJIA,Bajo,10.0,2854,1,Bajo,0.01
170355,MANUEL CORNEJO ASTORGA,2163.38622587304,89.9957107306427,380.249338732788,132.190218416372,PICHINCHA,MEJIA,Nulo,7.0,3379,3,Bajo,0.13
170356,TAMBILLO,3062.928766183,89.9652863869683,36.4942366568964,111.959690275646,PICHINCHA,MEJIA,Alto,197.0,1487,0,Nulo,0.02
170357,UYUMBICHO,2929.69928304099,89.9890838043712,496.554578953428,110.738005694221,PICHINCHA,MEJIA,Medio,294.0,1559,2,Medio,0.05
170450,TABACUNDO,3022.31903903904,89.5166167548978,926.263985664985,76.4680681864421,PICHINCHA,PEDRO MONCAYO,Medio,297.0,1875,2,Nulo,0.05
170451,LA ESPERANZA,3055.08442112662,89.982432029587,1261.06836815396,69.7890668069163,PICHINCHA,PEDRO MONCAYO,Bajo,124.0,2023,1,Nulo,0.02
170452,MALCHINGUI,2689.41524721175,89.9406648348357,2007.49925716438,61.0572505895642,PICHINCHA,PEDRO MONCAYO,Bajo,73.0,2463,1,Nulo,0.04
170453,TOCACHI,2962.39653657429,89.3005683777126,108.795682558435,67.0693670272827,PICHINCHA,PEDRO MONCAYO,Nulo,21.0,2255,3,Bajo,0.02
170454,TUPIGACHI,3096.81401024604,89.9246678470514,2167.32581468463,84.1677836249856,PICHINCHA,PEDRO MONCAYO,Bajo,145.0,1333,1,Nulo,0.01
170550,SANGOLQUI,2623.06033094886,89.9254568074365,8.17234581634351,113.834358547045,PICHINCHA,RUMINAHUI,Alto,1.795,535,0,Bajo,0.01
170551,COTOGCHOA,3021.27816985172,89.984824832191,446.43698505878,115.591115824382,PICHINCHA,RUMINAHUI,Bajo,122.0,1606,1,Bajo,0.02
170552,RUMIPAMBA,3352.34660051866,89.982945359682,793.820282757651,120.498502619126,PICHINCHA,RUMINAHUI,Nulo,16.0,1403,3,Bajo,0.0
170750,SAN MIGUEL DE LOS BANCOS,884.044733105477,89.9602246140941,695.660744708268,165.618486150106,PICHINCHA,SAN MIGUEL DE LOS BANCOS,Medio,18.0,1502,2,Medio,0.29
170751,MINDO,1799.15530311073,89.9860264702098,1623.49965725684,153.399590944914,PICHINCHA,SAN MIGUEL DE LOS BANCOS,Medio,11.0,2593,2,Bajo,0.14
170850,PEDRO VICENTE MALDONADO,525.313110307692,89.9481407164449,211.464435550438,185.95116963827,PICHINCHA,PEDRO VICENTE MALDONADO,Medio,25.0,728,2,Alto,0.32
170950,PUERTO QUITO,243.484599494,89.7973199917322,533.387217111611,172.250250327714,PICHINCHA,PUERTO QUITO,Alto,36.0,461,0,Alto,0.4
180150,AMBATO,2624.0619467238,89.923123410604,823.046071428456,47.7531261973911,TUNGURAHUA,AMBATO,Nulo,4.006,650,3,Nulo,0.01
180151,AMBATILLO,3221.95802743789,89.9902787641017,988.10383812516,64.3716904776437,TUNGURAHUA,AMBATO,Nulo,413.0,1355,3,Nulo,0.04
180152,ATAHUALPA,2669.48228800803,89.9111841947304,1034.59794457051,55.9263253211975,TUNGURAHUA,AMBATO,Nulo,1.503,254,3,Nulo,0.0
